Date,Length,Name,Text
2015-05-05,1,Johannes Hahn,Mr Johannes Hahn addresses the Political and Security Committee (PSC)
2015-05-05,1,Tibor Navracsics,Opening speech at INNOVEIT 2015 – The EIT Innovation Forum in Budapest
2015-05-05,1,Marianne Thyssen,"Meeting with Mr Matthew John Brittin, President of Google Europe"
2015-05-05,1,Christos Stylianides,Delivering the opening address of the European Civil Protection Forum (Brussels)
2015-05-05,1,Karmenu Vella,"Joint conference of the Committee of the Regions, the Economic and Social Committee, the European Parliament and Commission on Green Infrastructure"
2015-05-05,1,Violeta Bulc,"Meeting with Patrick Ky, Executive Director of the European Aviation Safety Agency (EASA)"
2015-05-05,1,Vĕra Jourová,"Ms Vĕra Jourová receives Mr Sotir Tsatsarov, Prosecutor General of Bulgaria"
2015-05-05,1,Kristalina Georgieva,"receives Mr Vítor Manuel da Silva Caldeira, President of the European Court of Auditors"
2015-05-05,1,Pierre Moscovici,"receives Mr Jonathan Le Tocq, Chief Minister of Guernsey, and Mr Ian Gorst, Chief Minister of Jersey."
2015-05-05,1,Valdis Dombrovskis,"Meeting with the presidents of environmental NGOs, Brussels"
2015-05-05,1,Margrethe Vestager,"Keynote speech to DJØF trade union in Belgium (DJØF – trade union for lawyers and economists), speaks about the new role of the Commission and her own transition from Minister to Commissioner, Brussels."
2015-05-05,1,Marianne Thyssen,"Meeting with Mr Juan Menéndez-Valdés, Director of Eurofound"
2015-05-05,1,Federica Mogherini,"Participates at the 5th EU-China High Level Strategic Dialogue, a press point will follow"
2015-05-05,1,Margrethe Vestager,"Participates in the Directors' lunch hosted by the Danish Ambassador, Mr Jeppe Tranholm, in Brussels."
2015-05-05,1,Margrethe Vestager,"Receives a group of students from Askov Højskole Residential Folk High School, Brussels"
2015-05-05,1,Maroš Šefčovič,Maroš Šefčovič receives a delegation of Finnish CEO's;  Brussels
2015-05-05,1,Christos Stylianides,"Meeting with MEP Franck Proust & Mr Jean-Paul Fournier, Senator Mayor of Nimes"
2015-05-06,1,Federica Mogherini,Meets the EU Chamber of Commerce in China and industry representatives
2015-05-06,1,Valdis Dombrovskis,"Attends the College, Brussels"
2015-05-06,1,Marianne Thyssen,European Commission college meeting
2015-05-06,1,Christos Stylianides,Attending the meeting of the College of Commissioners
2015-05-06,1,Federica Mogherini,"Meeting with Mr. WANG Yi, Chinese Minister of Foreign Affairs"
2015-05-06,1,Maroš Šefčovič,Maroš Šefčovič gives a keynote speech on 'Towards a European Energy Union?' at the Energy Security Summit in Berlin.
2015-05-06,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Gido Bortoni - President of the Italian Regulatory Authority for Electricity, Gas and Water; Brussels."
2015-05-06,1,Miguel Arias Cañete,"Meeting with Mr. Abdelkader Amara, Minister of Energy, Mines, Water and Environment of Morocco"
2015-05-06,1,Miguel Arias Cañete,"Meeting with Mr. Fathallah Sijilmassi, Secretary General of the Union for the Mediterranean"
2015-05-06,1,Miguel Arias Cañete,Visit to Morocco and launch of the Euro-Mediterranean energy platforms
2015-05-06,1,Maroš Šefčovič,Maroš Šefčovič receives a US Congress delegation - the House Energy and Commerce Committee; Brussels.
2015-05-06,1,Tibor Navracsics,EUROPEAN YOUTH WEEK 2015  - Closing of Structured Dialogue
2015-05-06,1,Jean-Claude Juncker,Meeting of the College of Commissioners
2015-05-06,1,Christos Stylianides,Opening address at the Civil Protection Forum
2015-05-06,1,Jean-Claude Juncker,"Receives the European Ombudsman, Ms Emily O'Reilly"
2015-05-06,1,Tibor Navracsics,Keynote speech at Panel Debate and Youth Projects Awards Ceremony
2015-05-06,1,Frans Timmermans,Opening address at the European Civil Protection Forum 2015
2015-05-06,1,Johannes Hahn,"14:30 Mr Johannes Hahn delivers keynote speech at the High Level Conference on regional cooperation and Enlargement in the Western Balkans, Brussels"
2015-05-06,1,Pierre Moscovici,"delivers a keynote speech at a research seminar and policy conference, organised by the ULB (Université Libre de Belgique) on the theme ""Governance and Convergence in Europe"""
2015-05-06,1,Christos Stylianides,Signing ceremony for Turkey's entrance to the European Civil Protection Mechanism
2015-05-06,1,Federica Mogherini,Interactive conversation with students at the Peking University
2015-05-06,1,Jean-Claude Juncker,"Delivers a speech at the Empfang Bundesverband Deutscher, Brussels"
2015-05-06,1,Christos Stylianides,"Meeting with Dr Fuat Oktay, President of the Prime Ministry Disaster & Emergency Management Authority (AFAD) of Turkey"
2015-05-06,1,Jonathan Hill,"Gives the closing speech at Better Finance's International Conference: A Capital Markets Union for Growth, Jobs & Citizens (Brussels)"
2015-05-06,1,Vĕra Jourová,"Ms Vĕra Jourová meets Mr Andrej Babiš, Deputy Prime Minister and Minister of Finance of the Czech Republic"
2015-05-06,1,Frans Timmermans,Panel debate for the Opening Plenary Session of the European Business Summit
2015-05-06,1,Christos Stylianides,"Meeting with Mr Michel Barnier, Special Adviser to Pdt Juncker on European Defence and Security Policy"
2015-05-06,1,Andrus Ansip,"Participates in debate (structured dialogue) with the Industry, Research and Energy Committee (ITRE) of the European Parliament"
2015-05-06,1,Tibor Navracsics,Welcome speech at YO!Fest in Brussels
2015-05-06,1,Federica Mogherini,Attends the celebrations of the 40th Anniversary of the Diplomatic Relations between the EU and China
2015-05-06,1,Christos Stylianides,Meeting with Mrs M. Wahlstrom - UN Special Representative of the Secretary-General for Disaster Risk Reduction
2015-05-06,1,Tibor Navracsics,40th anniversary of EU-China Diplomatic Relations
2015-05-06,1,Valdis Dombrovskis,Visits Malta
2015-05-06,1,Christos Stylianides,"Meeting with Mr Giorgos Lakkotrypis, Minister for Energy of the Republic of Cyprus"
2015-05-07,1,Andrus Ansip,Delivers speech at the European Business Summit
2015-05-07,1,Vĕra Jourová,"Ms Vĕra Jourová in Prague: speaks at the debate ""How will European Strategy for Digital Single Market help to consumers?"", visits Pilsen, European Capital of Culture 2015, speaks at the European Days 2015"
2015-05-07,1,Jonathan Hill,Participates in the European Business Summit (Brussels)
2015-05-07,1,Christos Stylianides,Meeting with MEP Elisabetta Gardini
2015-05-07,1,Pierre Moscovici,"receives Mr Attila Mesterhazy, Chairman of the Hungarian Socialist Party."
2015-05-07,1,Günther Oettinger,18. Internationales WDR Europaforum - Podiumsgespräch
2015-05-07,1,Maroš Šefčovič,Maroš Šefčovič meets the Roundtable of European Energy Industrialists; Brussels.
2015-05-07,1,Maroš Šefčovič,Maroš Šefčovič takes part at the European Business Summit organised by BUSINESSEUROPE and the Federation of Enterprises in Belgium (FEB); Brussels.
2015-05-07,1,Günther Oettinger,Meeting Dr. Steul Intendant Deutschlandradio
2015-05-07,1,Günther Oettinger,"Meeting Olivier Piou, CEO gemalto"
2015-05-07,1,Christos Stylianides,"Meeting with Ms Kathryne Bomberger, DG of International Commission on Missing Persons"
2015-05-07,1,Karmenu Vella,Meeting with the Executive Council of the American Chamber of Commerce to the European Union
2015-05-07,1,Jean-Claude Juncker,"Participates in the Television podium discussion ""Europaforum 2015"" (WDR)"
2015-05-07,1,Jonathan Hill,"Receives Deputy Jonathan Le Tocq, Chief Minister, Guernsey and Senator Ian Gorst, Chief Minister, Jersey"
2015-05-07,1,Günther Oettinger,Rede Bundesverband Deutscher Zeitungsverleger
2015-05-07,1,Günther Oettinger,"Vorstellung der Digitalunion fraktionsoffene Sitzung der CDU/CSU-Fraktion, Berlin"
2015-05-07,1,Miguel Arias Cañete,"Meeting with Mr. Khaled Mohamed Fahmy Abdel Aal, Egyptian Minister of Environment"
2015-05-07,1,Miguel Arias Cañete,"Meeting with Mrs.Hakima El Haite, Minister Delegate in Charge of Environment of Morocco"
2015-05-07,1,Miguel Arias Cañete,Participates in the Union for the Mediterranean High-Level Conference on Climate Change
2015-05-07,1,Valdis Dombrovskis,"Meeting with Edward Scicluna, Minister for Finance of Malta, Valletta"
2015-05-07,1,Andrus Ansip,Meets the management of Estonia's Ministry of Economic Affairs and Communications
2015-05-07,1,Pierre Moscovici,"participate in the 18th WDR Europaforum 2015, European Parliament, Brussels"
2015-05-07,1,Marianne Thyssen,"Meeting with Mr Michel Sapin, French Minister of Finance"
2015-05-07,1,Jean-Claude Juncker,Is granted an audience with King Albert II and Queen Paola of Belgium
2015-05-07,1,Cecilia Malmström,"Meeting with Mr Aivaras ABROMAVICIUS, Minister of Economic Development and Trade, Ukraine"
2015-05-07,1,Jean-Claude Juncker,"Receives the former President of the Spanish Government, Mr José María Aznar"
2015-05-07,1,Jean-Claude Juncker,"Receives the Prime Minister of the Netherlands, Mr Mark Rutte"
2015-05-07,1,Andrus Ansip,Meets management of Gemalto
2015-05-07,1,Tibor Navracsics,Meeting with Youth Community Centre
2015-05-07,1,Christos Stylianides,"Meeting Ms Shaima Al Zarooni, CEO of the International Humanitarian City/Dubai"
2015-05-07,1,Pierre Moscovici,"participates in the European Business Summit organised by BUSINESSEUROPE and the Federation of Enterprises in Belgium (FEB), Palais d'Egmont, Brussels."
2015-05-07,1,Marianne Thyssen,Addressing the European Business Summit 2015
2015-05-07,1,Johannes Hahn,Mr Johannes Hahn on official visit to Serbia
2015-05-07,1,Margrethe Vestager,Accompanies Commission's Vice-President Jyrki Katainen in Copenhagen on his roadshow to promote the EU Investment Plan in Denmark
2015-05-07,1,Margrethe Vestager,"Speaks at the European Competition Day on ""Broadening Borders for More Effective Competition Protection"", Riga."
2015-05-07,1,Margrethe Vestager,"Meets Mr Morten Ostergaard, Deputy Prime Minister of Denmark, Minister for Economic and Interior Affairs"
2015-05-07,1,Margrethe Vestager,"Meets the Confederation of Danish Industry, Copenhagen"
2015-05-07,1,Margrethe Vestager,"Participates in Louisiana Live talk show on her role as Commissioner, Copenhagen"
2015-05-07,1,Margrethe Vestager,Participates in the meeting at the Danish Business Authority for Danish Pension fund Managers and other key decision makers together with EIC-representative
2015-05-07,1,Jyrki Katainen,Investment Plan roadshow to Denmark
2015-05-07,1,Tibor Navracsics,Opening the eTwinning Prize ceremony
2015-05-07,1,Karmenu Vella,Departure Official visit to Malta
2015-05-08,1,Karmenu Vella,Interview TVAM Malta
2015-05-08,1,Marianne Thyssen,"Conference on Youth Employment Opportunities, Lisbon"
2015-05-08,1,Frans Timmermans,"State of the Uniioin Conference and participation in a discussion on The State of the Union with J.H.H. Weiler, President of the European University Institute in Florence"
2015-05-08,1,Valdis Dombrovskis,"Join meeting of the Standing Committee for Foreign and European Affairs and the Standing Committee for Economic and Financial Affairs, Valletta"
2015-05-08,1,Tibor Navracsics,Opening ceremony of Expo Milano 2015
2015-05-08,1,Andrus Ansip,"Tallinn, Estonia: attends EU Affairs Committee of the Estonian Parliament; meets Secretary General and experts from Estonia's Ministry of Culture"
2015-05-08,1,Karmenu Vella,Europe Day activities with School children  (Valletta)
2015-05-08,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Steve Holliday, National Grid’s Chief Executive, Brussels."
2015-05-08,1,Maroš Šefčovič,Maroš Šefčovič receives representatives from the Prince of Wales’s Corporate Leaders Group (CLG); Brussels.
2015-05-08,1,Günther Oettinger,Deutscher Bundestag: Gemeinsame Ausschuss-Sitzung Europa & Digitales
2015-05-08,1,Günther Oettinger,Keynote Speech at 112th Annual Membership Meeting AmCham Germany
2015-05-08,1,Marianne Thyssen,"Visit to Agrupamento de Escolas Dr. Azevedo Neves, Portugal"
2015-05-08,1,Miguel Arias Cañete,Gives keynote speech at the opening ceremony of the Barcelona International Motor Show 2015
2015-05-08,1,Jonathan Hill,"London: meets Mr Huw Evans, Director General, Association of British Insurers"
2015-05-08,1,Miguel Arias Cañete,"Meeting with ANFAC, Spanish Association of Cars and Trucks Manufacturers"
2015-05-08,1,Valdis Dombrovskis,"Meeting with Joseph Muscat, Prime minister of Malta, Valletta"
2015-05-08,1,Karmenu Vella,Meeting with Maltese Prime Minister Joseph Muscat jointly with VP Dombrovskis
2015-05-08,1,Federica Mogherini,"Attends the ""Stato dell'Unione"" in Florence, Italy"
2015-05-08,1,Jean-Claude Juncker,"Receives Étienne Davignon, former Vice-President of the European Commission"
2015-05-08,1,Marianne Thyssen,"Meeting with Mr Pedro Mota Soares, Portugese Minister of Solidarity, Employment and Social Security (Lisbon)"
2015-05-08,1,Cecilia Malmström,Mission to Stockholm: i.a. Citizens' Dialogue with Vice-President KATAINEN; Visit at Firefly; Speech at Europahuset
2015-05-08,1,Jonathan Hill,"London: meets Mr Daniel Godfrey, CEO, The Investment Association"
2015-05-08,1,Christos Stylianides,"Meeting with Mr Konrad Pawlik, Undersecretary of State for Development Cooperation, Polish Diaspora and Eastern Policy"
2015-05-08,1,Karmenu Vella,Visit to Electric Cars Recharging Station
2015-05-08,1,Marianne Thyssen,"Visit to Professional Training Center for Electronic Industry, Energy, Telecommunications and IT, Portugal"
2015-05-08,1,Johannes Hahn,Mr Johannes Hahn official visit to Bosnia and Herzegovina
2015-05-08,1,Kristalina Georgieva,attends a reception by the Bulgarian President Rosen Plevneliev
2015-05-08,1,Marianne Thyssen,"Meeting with Portugese Social Partners, Lisbon"
2015-05-08,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Stefan Imhof, Head of division from the Federal Chancellery of Austria; Brussels."
2015-05-08,1,Margrethe Vestager,"Meets in bilateral meetings with Mr Lars Løkke Rasmussen, leader of Venstre party and Ms Johanne Schmidt Nielsen, Danish MP - both to talk about current European issues."
2015-05-08,1,Margrethe Vestager,Meets with the European Affairs Committee of the Danish National Parliament: update on current European Issues
2015-05-08,1,Jyrki Katainen,Investment Plan roadshow to Sweden
2015-05-09,1,Karmenu Vella,Taking part in  'Let's Do it Malta' clean-up campaign
2015-05-09,1,Marianne Thyssen,Speech for VZW Bindkracht
2015-05-09,1,Maroš Šefčovič,"Open Doors Day of the European Commission 2015: Maroš Šefčovič gives a presentation of the Energy Union to the citizens; BERLAYMONT, Schuman meeting room."
2015-05-09,1,Kristalina Georgieva,participates in the Open Doors Day of the European Commission Representation in Sofia
2015-05-09,1,Marianne Thyssen,Participation in Open Doors Event in Berlaymont
2015-05-09,1,Federica Mogherini,"Takes part in a Citizens' Dialogue entitled ""The European Union at EXPO: working for a sustainable future"" and inaugurates the EU Pavilion together with Mr Martin Schulz, President of the European Parliament, at EXPO Milan, Italy"
2015-05-09,1,Karmenu Vella,Europe Day reception
2015-05-11,1,Federica Mogherini,Travels to New York to brief the UN Security Council on the situation in the Mediterranean
2015-05-11,1,Günther Oettinger,Meeting Verband privater Rundfunk und Telemedien
2015-05-11,1,Günther Oettinger,Meeting with German President Gauck
